345;103
296;300
992;932
122;336
401;682
289;416
798;673
790;792
699;638
36;571
98;100
314;364
468;482
547;235
959;705
8;17
757;287
696;634
71;83
582;590
783;812
625;911
105;726
812;502
31;32
334;346
153;911
22;396
334;62
664;634
425;414
4;15
700;94
76;637
128;940
4;567
52;372
8;250
86;191
883;416
664;539
180;681
812;776
501;774
765;753
617;742
55;101
721;535
461;449
109;307
257;378
534;120
517;79
342;564
181;235
126;0
20;13
389;511
432;659
31;31
414;164
720;610
642;673
20;451
268;454
892;894
256;345
140;164
129;250
750;163
912;549
11;134
17;79
244;60
954;715
647;500
316;82
919;884
824;383
837;777
569;223
151;4
678;175
217;92
44;27
687;669
307;260
173;580
666;539
671;530
41;151
314;940
102;606
49;31
628;625
567;8
899;965
65;329
892;20
64;120
561;520
191;605
755;825
855;312
453;461
492;468
401;377
287;95
787;593
711;205
306;183
510;14
519;236
844;907
508;10
272;521
887;623
970;980
799;869
667;680
35;631
3;502
203;457
349;76
204;83
752;439
347;855
9;58
0;505
531;359
554;443
566;568
597;606
754;754
48;29
80;16
453;829
283;307
525;589
542;138
238;348
720;662
575;316
51;97
93;33
870;803
462;440
375;377
90;28
775;776
360;266
33;31
130;642
170;15
807;772
781;406
252;268
797;785
782;380
343;750
301;849
635;385
394;343
186;66
10;31
816;823
93;31
910;375
24;62
539;262
155;155
270;424
205;82
554;769
751;653
1;316
877;641
41;574
191;191
502;506
252;252
47;55
837;993
430;774
325;215
697;22
639;661
947;427
73;44
931;894
625;164
512;637
633;720
816;812
860;337
437;627
770;266
707;703
62;265
188;78
895;754
218;202
161;31
308;113
534;662
156;168
127;218
685;306
563;563
907;415
662;625
781;258
816;355
592;590
956;861
128;166
271;808
47;39
305;770
971;468
368;289
36;37
902;375
201;193
522;507
405;427
313;281
916;533
353;351
226;508
504;4
48;157
195;263
208;78
411;169
517;513
685;673
18;189
37;536
937;875
0;125
723;610
618;620
518;43
352;783
789;141
267;29
78;8
213;14
766;47
789;605
286;98
519;619
820;441
564;564
520;590
958;192
509;567
254;318
363;797
127;189
157;126
551;297
279;376
660;535
826;103
510;901
45;45
557;682
605;874
133;160
270;570
35;537
70;0
97;105
612;901
631;701
149;192
796;263
809;860
49;127
195;195
851;189
726;178
706;80
711;262
794;536
523;740
119;101
535;551
805;47
396;813
265;388
105;338
503;510
666;916
522;738
458;191
271;281
251;269
664;666
320;312
25;78
74;105
534;17
164;418
759;251
191;189
796;538
164;164
774;289
539;760
777;901
703;62
17;32
571;503
198;5
779;621
395;785
869;276
566;609
989;475
641;633
328;203
689;447
827;781
522;504
290;218
756;405
291;468
34;343
541;164
365;7
367;422
877;343
782;786
109;681
178;549
360;862
329;438
2;8
772;405
29;404
970;475
510;476
775;71
699;195
10;698
302;506
547;857
914;664
821;87
876;4
855;355
316;281
191;74
36;293
71;290
237;144
562;508
930;422
621;706
424;302
690;950
269;339
440;378
344;144
105;220
314;750
290;403
720;237
33;603
0;469
937;625
375;14
219;102
518;636
751;391
31;32
442;270
556;582
31;28
152;337
84;581
766;768
0;632
250;250
640;831
3;37
734;500
105;2
551;524
457;75
83;63
14;252
93;94
446;323
630;505
10;70
125;578
381;385
15;511
494;245
72;72
213;226
613;79
511;607
40;170
908;784
196;477
71;78
167;119
51;491
128;542
212;91
129;125
907;251
10;8
446;284
252;283
816;853
647;647
963;697
782;477
836;176
332;113
822;820
312;312
234;547
518;141
223;226
352;61
17;27
759;785
194;458
453;251
24;59
563;548
526;20
543;608
486;238
758;531
750;8
723;677
71;81
387;414
109;625
257;405
71;159
537;504
18;26
601;853
599;595
408;484
6;503
599;611
164;104
566;566
754;764
265;333
520;785
126;130
64;338
134;8
136;149
285;132
207;316
496;522
54;18
669;419
65;65
613;161
681;519
517;391
866;341
164;187
318;849
328;333
521;685
837;946
453;830
802;3
50;56
576;562
630;162
149;2
644;707
878;409
156;62
503;506
17;280
631;625
39;316
259;251
859;812
21;243
677;160
741;959
288;24
331;304
573;698
129;156
48;661
270;271
26;10
56;672
382;752
484;345
117;711
555;547
335;57
388;40
424;906
190;3
784;19
540;539
803;769
29;337
142;195
764;762
1;125
812;750
774;516
35;250
632;3
989;785
732;941
277;636
715;590
191;621
5;816
536;532
918;887
378;376
108;73
96;41
132;131
684;517
819;257
90;12
20;551
125;72
276;280
328;532
338;463
9;501
220;625
508;508
520;80
2;8
937;204
816;574
129;0
157;161
64;14
575;106
49;47
274;423
997;480
26;512
323;846
167;171
511;563
572;705
383;385
931;901
156;231
46;514
208;457
314;447
706;495
439;209
187;70
73;88
252;287
164;641
413;157
267;126
55;164
6;642
665;784
416;414
439;447
125;906
45;664
729;667
197;316
883;250
212;448
970;62
26;18
381;62
783;258
828;766
206;464
687;312
506;128
586;62
0;504
141;190
67;23
391;396
990;335
421;296
928;585
156;218
250;254
55;809
454;334
839;827
145;204
816;770
763;757
779;904
789;883
595;601
448;414
179;225
579;831
294;419
810;622
10;29
4;625
144;517
83;391
781;906
558;48
720;889
992;994
353;870
391;143
4;151
156;234
161;505
640;765
290;503
501;750
883;625
197;221
32;227
218;448
6;64
521;520
758;696
250;627
256;1
590;940
367;367
533;768
688;706
480;529
441;970
67;582
105;86
797;841
197;688
251;322
160;449
260;387
739;708
894;974
465;197
31;45
567;81
980;722
578;258
717;90
191;28
18;635
35;54
156;656
137;195
593;812
221;136
284;477
320;275
251;4
290;532
626;898
160;536
300;158
580;536
114;110
694;692
7;23
133;689
437;379
