32276;39416
18303;12441
24242;16455
28560;16494
43320;41852
25888;38398
28233;3282
25391;1054
34853;25857
18803;19411
2926;841
7054;29051
2057;3281
45242;41158
35285;40145
34822;34822
35964;36037
16699;2980
13755;861
37724;28337
8793;19068
21888;3736
200;27272
7055;1647
14257;1605
37618;12961
41815;18756
7057;38909
42835;8402
29910;26815
14443;15996
35132;28327
18988;9392
19995;31797
14077;14279
41455;41855
28218;46971
519;616
17697;1192
38171;15661
25956;28885
41518;30567
45862;22321
1611;7820
34572;21957
1177;26676
11187;11138
28712;34455
3964;3955
14872;19949
4724;14100
31277;25036
33738;13073
26412;41159
1046;25828
461;104
2976;34224
7926;32914
32556;20228
1816;26572
12525;25111
17653;37946
29410;3470
26197;25814
36053;45419
15282;21324
2642;2258
38423;25923
38278;39218
40821;8410
17491;14756
41766;6414
14965;13697
9780;19871
44202;13431
1253;2769
4077;29431
35164;4010
24538;11896
3740;38551
45024;22804
26839;30465
25063;12659
46167;46148
27157;685
1200;18413
25789;26574
418;1452
19069;12604
594;15838
15150;30602
26349;27375
7465;24636
11022;9605
8164;7963
6458;28126
3736;13867
25407;32145
27352;30475
13721;16079
29355;9776
42352;42372
13433;16588
9572;8067
4318;47870
7507;25781
1302;113
21924;11359
8014;12517
5550;4976
11841;6043
10362;2547
41564;39025
28402;11213
16559;30569
7513;10614
28248;25189
22268;44199
6653;63
18955;19391
892;27453
48593;49108
7913;21885
6280;1006
11742;33129
8578;33136
28433;17302
209;26099
12777;37753
15083;22206
3719;3731
28812;31555
41206;12684
13922;7675
25499;14490
41117;26184
21893;5929
22681;32937
40706;15792
48993;7925
6537;7656
12121;2425
17596;5273
1099;368
40070;42027
22318;31888
809;27388
31349;32429
3520;5112
9534;4687
28146;17989
43172;15059
43017;16553
18278;17969
3140;36447
1463;13296
15325;2919
16025;16025
656;7480
33996;27347
10772;11800
23576;37025
3519;30874
643;15290
896;25931
3140;1698
39050;34289
18826;9383
12526;43392
19074;7013
19001;13053
32223;47792
30309;32623
6645;9767
7156;8692
26325;25541
26626;25027
3920;7109
25222;17408
38858;20238
257;25003
26953;25624
21911;19948
46840;32741
31143;27947
20270;33208
31445;9668
14471;22623
31885;7007
13;4699
36312;11306
25343;1818
18753;21905
20615;7842
28666;41117
4701;2055
10654;7542
31412;43997
6045;6633
7878;8238
32445;43963
22912;10295
4914;4744
5149;1632
47376;45477
4711;2871
26665;45339
5932;49830
28128;28531
507;25548
15652;13087
4691;15629
4171;32624
26867;27273
44572;46327
6278;7108
34973;36438
17994;15630
26186;813
1546;4188
35952;49236
7934;7073
6348;25157
37552;38467
26589;4509
26411;26317
41073;16268
174;33046
35632;10628
31665;25452
40744;17725
1864;302
5308;9997
3101;2620
27628;32541
6489;18966
2128;6398
46145;38308
25454;25552
31250;513
6952;624
13042;25491
1174;393
31997;31949
26307;6816
323;323
7837;686
2565;10290
2871;26361
37963;559
13822;13775
39162;17483
4602;22394
1801;1850
2176;14672
45127;40435
25323;25124
14177;503
7256;10797
39620;13242
1050;2343
32449;7243
27960;5121
7328;7157
32020;6323
811;1888
12503;12501
28842;25595
18606;5131
29909;4980
11479;21655
7047;9418
43805;25344
6863;32449
29658;29660
31393;31877
1562;1184
45782;43805
9766;38082
3496;3451
14801;22321
1766;204
199;5570
35656;26282
1577;37
25464;25055
41428;41182
36634;27166
7357;326
462;1044
3571;2938
8261;32816
13509;4742
30504;5512
4493;4152
32666;26416
17443;21573
25866;7397
35123;32633
5968;4418
30243;23742
5203;11066
26961;25500
20345;23464
39094;20339
2779;9094
3183;4645
16884;4944
12710;61
13098;427
13477;18948
94;97
35307;28224
2081;26598
16221;2744
3968;5114
8654;8271
29162;43215
27246;1372
39590;17604
28131;3155
44141;37906
28228;10113
38107;26955
26722;42549
30504;4728
47659;31692
98;105
29825;9441
4772;29716
5335;3585
30115;28141
34927;25735
5567;9277
3350;9573
28906;4302
42516;22683
7724;1499
20327;20316
11282;30811
40052;46448
19194;37965
26562;25787
5910;5925
9995;659
40876;29937
12512;6303
6659;43786
25337;26020
5300;31780
39902;46698
11199;3339
15945;5324
