0;0
1;1
2;2
3;1
4;0
5;0
6;1
7;2
8;0
9;3
10;2
11;3
12;0
13;0
14;0
15;4
16;5
17;0
18;5
19;3
20;0
21;0
22;1
23;3
24;0
25;4
26;0
27;3
28;0
29;6
30;0
31;7
32;4
33;7
34;2
35;7
36;7
37;7
38;7
39;4
40;4
41;7
42;4
43;0
44;0
45;7
46;7
47;7
48;1
49;7
50;3
51;7
52;7
53;7
54;7
55;5
56;4
57;4
58;7
59;6
60;4
61;7
62;1
63;1
64;1
65;1
66;0
67;0
68;2
69;1
70;0
71;1
72;2
73;3
74;6
75;0
76;6
77;0
78;1
79;1
80;2
81;1
82;1
83;0
84;0
85;2
86;0
87;0
88;2
89;0
90;0
91;0
92;0
93;7
94;7
95;7
96;2
97;6
98;7
99;3
100;6
101;4
102;4
103;2
104;1
105;4
106;4
107;4
108;4
109;0
110;0
111;2
112;3
113;0
114;7
115;7
116;6
117;0
118;4
119;2
120;8
121;0
122;0
123;0
124;0
125;7
126;0
127;9
128;1
129;0
130;0
131;0
132;0
133;0
134;0
135;6
136;9
137;0
138;0
139;0
140;0
141;9
142;1
143;9
144;4
145;0
146;9
147;0
148;9
149;9
150;6
151;6
152;4
153;0
154;0
155;0
156;7
157;7
158;7
159;9
160;0
161;7
162;9
163;0
164;6
165;6
166;7
167;7
168;6
169;9
170;3
171;0
172;7
173;7
174;7
175;7
176;0
177;7
178;7
179;0
180;6
181;6
182;7
183;7
184;0
185;3
186;2
187;7
188;4
189;1
190;1
191;0
192;0
193;3
194;2
195;0
196;0
197;0
198;1
199;6
200;0
201;9
202;3
203;9
204;9
205;9
206;9
207;0
208;0
209;0
210;5
211;5
212;1
213;5
214;5
215;0
216;9
217;9
218;7
219;8
220;7
221;7
222;7
223;7
224;7
225;9
226;6
227;3
228;0
229;4
230;6
231;6
232;3
233;4
234;9
235;7
236;7
237;1
238;7
239;8
240;0
241;9
242;6
243;6
244;9
245;3
246;6
247;9
248;9
249;0
250;3
251;8
252;3
253;3
254;0
255;3
256;3
257;3
258;0
259;8
260;3
261;3
262;6
263;8
264;6
265;8
266;3
267;1
268;7
269;5
270;3
271;3
272;0
273;3
274;4
275;4
276;0
277;1
278;0
279;9
280;1
281;3
282;3
283;6
284;3
285;7
286;3
287;6
288;3
289;6
290;6
291;4
292;6
293;6
294;6
295;6
296;1
297;3
298;7
299;3
300;3
301;6
302;7
303;7
304;7
305;3
306;4
307;4
308;3
309;3
310;7
311;7
312;4
313;8
314;3
315;3
316;6
317;3
318;3
319;8
320;3
321;1
322;3
323;3
324;6
325;0
326;3
327;1
328;1
329;8
330;2
331;3
332;2
333;6
334;3
335;1
336;3
337;8
338;3
339;3
340;8
341;0
342;1
343;3
344;3
345;3
346;1
347;3
348;6
349;3
350;6
351;7
352;3
353;7
354;3
355;6
356;0
357;6
358;3
359;3
360;7
361;3
362;2
363;5
364;5
365;1
366;3
367;5
368;6
369;3
370;7
371;6
372;7
373;6
374;3
375;3
376;3
377;3
378;8
379;0
380;0
381;1
382;3
383;6
384;8
385;6
386;2
387;0
388;0
389;3
390;0
391;9
392;3
393;7
394;3
395;9
396;9
397;3
398;3
399;6
400;3
401;4
402;3
403;0
404;3
405;7
406;3
407;7
408;3
409;3
410;7
411;3
412;3
413;6
414;3
415;7
416;3
417;3
418;7
419;3
420;6
421;3
422;3
423;3
424;3
425;3
426;3
427;4
428;3
429;3
430;3
431;6
432;3
433;0
434;0
435;7
436;6
437;3
438;0
439;3
440;3
441;0
442;3
443;3
444;3
445;6
446;8
447;3
448;3
449;6
450;3
451;3
452;3
453;2
454;8
455;3
456;8
457;3
458;0
459;3
460;0
461;3
462;0
463;7
464;3
465;7
466;7
467;3
468;7
469;8
470;3
471;3
472;3
473;3
474;2
475;1
476;5
477;8
478;3
479;8
480;0
481;8
482;3
483;9
484;5
485;3
486;3
487;3
488;7
489;8
490;9
491;2
492;9
493;5
494;8
495;1
496;3
497;3
498;5
499;9
500;2
501;2
502;2
503;2
504;2
505;0
506;2
507;2
508;2
509;4
510;2
511;2
512;0
513;0
514;0
515;0
516;2
517;0
518;2
519;2
520;0
521;0
522;0
523;6
524;0
525;1
526;2
527;2
528;0
529;2
530;2
531;7
532;2
533;2
534;2
535;7
536;6
537;2
538;7
539;4
540;6
541;2
542;7
543;6
544;4
545;7
546;7
547;7
548;0
549;7
550;2
551;7
552;0
553;7
554;0
555;0
556;2
557;4
558;2
559;1
560;3
561;6
562;2
563;2
564;2
565;2
566;6
567;0
568;2
569;2
570;2
571;8
572;2
573;2
574;6
575;9
576;0
577;2
578;2
579;2
580;2
581;0
582;0
583;2
584;2
585;0
586;0
587;9
588;2
589;2
590;0
591;0
592;0
593;2
594;1
595;2
596;2
597;6
598;2
599;2
600;7
601;2
602;2
603;2
604;2
605;6
606;4
607;2
608;6
609;2
610;2
611;2
612;2
613;2
614;0
615;2
616;0
617;7
618;7
619;2
620;2
621;0
622;0
623;0
624;2
625;1
626;9
627;2
628;2
629;0
630;0
631;0
632;8
633;0
634;2
635;2
636;0
637;0
638;8
639;0
640;0
641;1
642;8
643;0
644;9
645;2
646;0
647;0
648;3
649;0
650;0
651;2
652;0
653;0
654;9
655;8
656;7
657;2
658;9
659;2
660;9
661;2
662;9
663;2
664;8
665;1
666;6
667;2
668;2
669;0
670;9
671;7
672;2
673;7
674;7
675;5
676;0
677;6
678;2
679;0
680;0
681;0
682;5
683;0
684;0
685;7
686;0
687;0
688;2
689;2
690;5
691;0
692;8
693;2
694;8
695;0
696;9
697;2
698;2
699;0
700;0
701;6
702;9
703;0
704;2
705;7
706;5
707;0
708;7
709;3
710;8
711;2
712;2
713;2
714;0
715;0
716;0
717;9
718;9
719;8
720;4
721;2
722;0
723;2
724;2
725;2
726;6
727;8
728;4
729;2
730;6
731;2
732;2
733;6
734;9
735;2
736;2
737;8
738;9
739;8
740;0
741;0
742;5
743;6
744;9
745;4
746;0
747;5
748;6
749;8
750;2
751;2
752;2
753;2
754;2
755;0
756;3
757;2
758;2
759;0
760;2
761;3
762;6
763;0
764;6
765;3
766;8
767;2
768;3
769;2
770;8
771;4
772;0
773;2
774;8
775;8
776;0
777;0
778;0
779;8
780;6
781;8
782;3
783;7
784;3
785;6
786;7
787;3
788;4
789;6
790;8
791;3
792;2
793;4
794;8
795;7
796;3
797;7
798;3
799;3
800;0
801;8
802;0
803;7
804;2
805;6
806;6
807;3
808;3
809;4
810;8
811;0
812;8
813;8
814;3
815;3
816;6
817;0
818;2
819;3
820;6
821;0
822;3
823;3
824;6
825;0
826;0
827;3
828;2
829;2
830;6
831;3
832;0
833;2
834;3
835;7
836;2
837;3
838;2
839;1
840;0
841;6
842;3
843;2
844;3
845;3
846;3
847;0
848;3
849;6
850;3
851;6
852;2
853;3
854;8
855;3
856;0
857;6
858;1
859;2
860;0
861;3
862;3
863;4
864;5
865;0
866;2
867;7
868;1
869;3
870;3
871;7
872;4
873;2
874;8
875;3
876;0
877;3
878;2
879;2
880;8
881;3
882;3
883;7
884;8
885;3
886;2
887;0
888;3
889;7
890;2
891;2
892;9
893;2
894;2
895;0
896;0
897;0
898;0
899;1
900;9
901;4
902;8
903;0
904;3
905;4
906;7
907;3
908;7
909;1
910;7
911;7
912;3
913;2
914;6
915;9
916;0
917;0
918;6
919;7
920;0
921;4
922;7
923;3
924;2
925;2
926;0
927;9
928;3
929;3
930;4
931;5
932;7
933;0
934;9
935;3
936;2
937;1
938;8
939;3
940;0
941;6
942;6
943;2
944;7
945;1
946;8
947;6
948;3
949;6
950;9
951;6
952;6
953;2
954;9
955;2
956;9
957;8
958;9
959;2
960;6
961;9
962;9
963;2
964;8
965;6
966;9
967;2
968;5
969;3
970;3
971;8
972;5
973;6
974;2
975;3
976;7
977;7
978;6
979;9
980;0
981;3
982;8
983;7
984;7
985;7
986;2
987;4
988;3
989;7
990;6
991;2
992;5
993;8
994;4
995;0
996;9
997;7
998;9
999;8
