user;userf;linkweight
999;982;0.8641975308641975
999;749;0.8641975308641975
999;456;0.8641975308641975
999;120;0.8641975308641975
999;98;0.43827160493827155
998;248;0.5833333333333333
998;217;0.654320987654321
997;161;0.40740740740740744
997;466;0.8765432098765432
997;983;0.8765432098765432
997;472;0.4043209876543209
996;840;0.36111111111111105
996;494;0.36111111111111105
996;211;0.7438271604938271
996;934;0.6141975308641976
996;598;0.5709876543209876
996;483;0.6481481481481481
995;665;0.7654320987654321
995;306;0.41049382716049365
995;683;0.8765432098765432
995;139;0.3734567901234568
994;217;0.6358024691358024
994;869;0.4722222222222222
994;745;0.8641975308641975
994;901;0.8641975308641975
994;89;0.654320987654321
994;994;0.8641975308641975
994;57;0.4351851851851851
993;986;0.43518518518518523
993;767;0.36111111111111105
993;177;0.49691358024691357
993;730;0.6327160493827161
993;696;0.38888888888888884
993;477;0.6790123456790124
993;964;0.5648148148148149
992;484;0.8734567901234568
992;899;0.5123456790123456
992;777;0.6018518518518519
992;939;0.308641975308642
991;380;0.5401234567901235
991;724;0.8765432098765432
991;332;0.5555555555555556
991;750;0.5709876543209875
991;287;0.3765432098765431
990;597;0.8765432098765432
990;830;0.8765432098765432
990;371;0.6388888888888888
990;545;0.5802469135802469
990;523;0.6697530864197532
989;977;0.8888888888888888
989;708;0.8888888888888888
989;235;0.8888888888888888
989;95;0.5185185185185186
988;850;0.8580246913580247
988;230;0.48765432098765427
988;801;0.46604938271604934
988;751;0.4320987654320988
988;488;0.7006172839506173
988;880;0.43827160493827166
988;422;0.8765432098765432
987;704;0.5030864197530863
987;97;0.8271604938271605
987;427;0.8765432098765432
987;299;0.3580246913580247
986;678;0.3765432098765432
986;993;0.43518518518518523
986;891;0.6049382716049382
986;409;0.5524691358024691
986;447;0.5524691358024691
986;533;0.5
986;720;0.33333333333333337
985;845;0.4537037037037037
985;843;0.5185185185185184
985;282;0.5833333333333333
985;929;0.37962962962962965
985;32;0.5925925925925926
985;984;0.8888888888888888
985;705;0.5092592592592593
985;493;0.5
984;459;0.41666666666666674
984;976;0.4814814814814815
984;230;0.5555555555555556
984;465;0.5092592592592593
984;423;0.40740740740740744
984;867;0.5277777777777778
984;192;0.6111111111111112
984;617;0.5462962962962963
984;797;0.6388888888888888
984;798;0.42592592592592604
984;468;0.2777777777777778
984;985;0.8888888888888888
984;391;0.38888888888888895
983;997;0.8765432098765432
983;378;0.3549382716049383
982;999;0.8641975308641975
982;14;0.5987654320987654
982;971;0.6574074074074074
982;289;0.5864197530864197
981;934;0.36111111111111105
981;75;0.4444444444444444
981;497;0.41666666666666663
980;840;0.8888888888888888
980;972;0.34259259259259267
980;820;0.2407407407407408
980;791;0.7777777777777778
980;809;0.4814814814814815
980;980;0.8888888888888888
980;856;0.4907407407407408
980;741;0.37962962962962965
979;159;0.8580246913580247
979;102;0.6141975308641976
978;851;0.8641975308641975
978;10;0.5123456790123457
978;524;0.6265432098765433
978;351;0.5061728395061729
978;970;0.5740740740740741
977;284;0.5
977;989;0.8888888888888888
977;852;0.37037037037037046
977;229;0.5462962962962963
976;438;0.4814814814814815
976;984;0.4814814814814815
976;617;0.6481481481481481
976;353;0.6388888888888888
976;192;0.5432098765432098
976;117;0.5246913580246914
976;605;0.5617283950617284
976;187;0.6944444444444444
976;535;0.5833333333333333
976;913;0.40740740740740744
976;883;0.5833333333333333
976;383;0.37037037037037035
976;283;0.6203703703703705
976;132;0.654320987654321
975;339;0.8641975308641975
975;366;0.48456790123456794
974;205;0.39814814814814814
974;537;0.4629629629629629
974;96;0.4629629629629629
974;74;0.4537037037037037
974;236;0.37962962962962954
974;955;0.42592592592592593
973;677;0.8641975308641975
973;505;0.46604938271604945
973;755;0.4691358024691358
973;693;0.36111111111111105
973;489;0.43827160493827155
973;942;0.8641975308641975
973;726;0.5679012345679012
973;970;0.5308641975308641
972;980;0.34259259259259267
972;847;0.4104938271604939
972;537;0.4444444444444443
972;168;0.43827160493827166
972;968;0.5864197530864197
972;906;0.4876543209876544
972;756;0.42592592592592593
972;936;0.34259259259259267
972;786;0.16049382716049398
972;820;0.7345679012345678
972;500;0.441358024691358
972;484;0.5308641975308641
972;675;0.7530864197530864
971;955;0.35185185185185186
971;710;0.7222222222222222
971;319;0.7222222222222222
971;845;0.32407407407407407
971;829;0.4629629629629629
971;982;0.6574074074074074
971;383;0.7407407407407407
970;912;0.8765432098765432
970;450;0.654320987654321
970;540;0.595679012345679
970;93;0.3302469135802468
970;753;0.5987654320987654
970;978;0.5740740740740741
970;969;0.8765432098765432
970;908;0.2777777777777777
970;831;0.6296296296296297
970;428;0.654320987654321
970;578;0.521604938271605
970;973;0.5308641975308641
970;465;0.5524691358024691
969;446;0.5555555555555556
969;418;0.5030864197530863
969;876;0.3549382716049383
969;848;0.8765432098765432
969;17;0.3919753086419754
969;626;0.7685185185185185
969;786;0.48765432098765427
969;444;0.5802469135802468
969;907;0.46604938271604945
969;970;0.8765432098765432
969;844;0.4320987654320988
969;416;0.654320987654321
969;473;0.7746913580246914
969;923;0.5061728395061729
968;469;0.5740740740740741
968;263;0.4444444444444444
968;660;0.5432098765432098
968;718;0.462962962962963
968;848;0.6512345679012346
968;845;0.48456790123456783
968;471;0.5802469135802469
968;958;0.5462962962962963
968;542;0.39814814814814814
968;70;0.2592592592592592
968;511;0.4598765432098766
968;195;0.5030864197530864
968;972;0.5864197530864197
968;220;0.5493827160493827
968;476;0.5864197530864197
968;422;0.5864197530864198
968;847;0.4814814814814814
968;835;0.5462962962962963
967;697;0.5925925925925926
967;589;0.5185185185185186
967;432;0.3765432098765431
967;936;0.8888888888888888
966;962;0.5030864197530864
966;146;0.2901234567901235
966;718;0.462962962962963
966;395;0.5123456790123456
966;654;0.3919753086419754
965;875;0.5987654320987654
965;514;0.5524691358024691
965;385;0.5246913580246914
965;961;0.3333333333333335
965;706;0.5648148148148148
965;824;0.4691358024691358
965;895;0.4228395061728395
965;743;0.7469135802469136
965;780;0.8395061728395061
965;20;0.5493827160493827
965;774;0.5617283950617284
965;324;0.5555555555555556
964;902;0.8765432098765432
964;188;0.5802469135802469
964;916;0.5432098765432098
964;993;0.5648148148148149
963;950;0.558641975308642
963;945;0.4907407407407408
963;823;0.4012345679012346
963;634;0.6419753086419753
963;807;0.5833333333333333
963;836;0.462962962962963
963;651;0.8641975308641975
963;886;0.6358024691358024
962;705;0.5987654320987654
962;950;0.6358024691358024
962;966;0.5030864197530864
962;21;0.28086419753086433
962;915;0.8580246913580247
962;586;0.26234567901234573
962;777;0.3364197530864198
961;251;0.42592592592592593
961;941;0.3333333333333335
961;961;0.8888888888888888
961;526;0.462962962962963
961;965;0.3333333333333335
961;949;0.37037037037037035
961;492;0.4351851851851851
961;818;0.40740740740740733
961;279;0.8888888888888888
961;539;0.4722222222222223
960;523;0.8765432098765432
960;942;0.6759259259259259
